File ID,Category,Original Description,Subcategory
M007615,Crossing,"a man holds his arms in front of him and slowly walks forward, turns and then walks back the opposite direction.",holding arms and walking and turning around
007606,Crossing,"he steps out gingerly, walking forward.",walking
M007606,Crossing,"he steps out gingerly, walking forward.",walking
007604,Crossing,"a man walks forward, turns to his right, and then stops.",walking and turning around
M007604,Crossing,"a man walks forward, turns to his left, and then stops.",walking and turning around
007594,Crossing,person is running straight ahead,running
M007594,Crossing,person is running straight ahead,running
007590,Crossing,a person slowly walked by side,walking
M007590,Crossing,a person slowly walked by side,walking
007588,Crossing,a person is walking in a c shape and then stops,walking and turning around
M007588,Crossing,a person is walking in a c shape and then stops,walking and turning around
007585,Crossing,"a person who is standing with his hands by his sides takes two steps forward, angles to his left as he continues walking and then stops.",walking and turning around
M007585,Crossing,"a person who is standing with his hands by his sides takes two steps forward, angles to his right as he continues walking and then stops.",standing and turning around and stopping
007579,Crossing,a person runs forward using both their left and right leg.,running
M007579,Crossing,a person runs forward using both their right and left leg.,running
007538,Crossing,a person rapidly runs in a diagonal.,running and gesturing
M007538,Crossing,a person rapidly runs in a diagonal.,running and gesturing
007533,Crossing,the person is walking at a medium speed.,walking
M007533,Crossing,the person is walking at a medium speed.,walking
007525,Crossing,"the sim is walking, before briefly stumbling.",walking and stumbling
M007525,Crossing,"the sim is walking, before briefly stumbling.",walking and stumbling
007522,Crossing,a person grabbing something and giving it so someone,gesturing
M007522,Crossing,a person grabbing something and giving it so someone,gesturing
007507,Crossing,a person runs straight forward at a fast pace.,running
M007507,Crossing,a person runs straight forward at a fast pace.,running
007492,Crossing,he pretends that soldiers march,gesturing
M007492,Crossing,he pretends that soldiers march,gesturing
007479,Crossing,a person catches an item thrown by someone.,catching
M007479,Crossing,a person catches an item thrown by someone.,catching
007471,Crossing,a person takes a step over something.,walking
M007471,Crossing,a person takes a step over something.,stepping
007469,Crossing,a person runs forward and then stops.,running and stopping
M007469,Crossing,a person runs forward and then stops.,running and stopping
007462,Crossing,a person walks to the right side in a semicircle,walking and turning around
M007462,Crossing,a person walks to the left side in a semicircle,walking and turning around
007447,Crossing,the person is walking backwards to wash something.,walking and turning around
M007447,Crossing,the person is walking backwards to wash something.,walking and turning around
007432,Crossing,the man is running forward,running
M007432,Crossing,the man is running forward,running
007406,Crossing,"a person makes a big jump forward, then a big jump to the right, and then hops on one foot.",jumping and gesturing
M007406,Crossing,"a person makes a big jump forward, then a big jump to the left, and then hops on one foot.",jumping and gesturing
007396,Crossing,a person walks in a large s pattern.,walking in a circle
M007396,Crossing,a person walks in a large s pattern.,walking and turning around
007391,Crossing,the person walks forward  and to their left as if following a railing or banister.,walking and turning around
M007391,Crossing,the person walks forward  and to their right as if following a railing or banister.,walking and turning around
007371,Crossing,a person walks to the the left.,walking to the left
M007371,Crossing,a person walks to the the right.,walking to the right
007355,Crossing,the person extending their left leg.,irrelevant
M007355,Crossing,the person extending their right leg.,standing
007352,Crossing,the person is walking forward.,walking
M007352,Crossing,the person is walking forward.,walking
007342,Crossing,a person sprints forward and then turns around.,running and turning around
M007342,Crossing,a person sprints forward and then turns around.,sprinting and turning around
